Material,Material Description,SLoc,Quantity,Pstng Date,,,,,,,,,,,,,
111,SCPU,5041,-1,7/7/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/7/2025,,,,,,,,,,,,,
111,SCPU,5063,-1,7/7/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/7/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/7/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/8/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5004,1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5030,1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5024,-1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5021,1,7/9/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5034,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5034,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5034,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5024,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5033,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/10/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5024,1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5004,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5014,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,7/12/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5025,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5014,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5014,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5049,1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/14/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/15/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5036,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5030,1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5024,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5033,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/16/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5046,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/17/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5033,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5036,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5049,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5005,1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5011,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5039,-1,7/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5011,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5011,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5001,-2,7/19/2025,,,,,,,,,,,,,
111,SCPU,5001,-2,7/19/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/19/2025,,,,,,,,,,,,,
111,SCPU,5046,-1,7/20/2025,,,,,,,,,,,,,
111,SCPU,5028,-1,7/20/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5052,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5024,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5021,1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/21/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5049,-1,7/22/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5024,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5036,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5011,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/23/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5033,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/24/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5039,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/25/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5046,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/26/2025,,,,,,,,,,,,,
111,SCPU,5030,1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5030,1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5030,1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5039,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5039,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5039,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5052,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5006,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5024,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5024,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,7/29/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,7/29/2025,,,,,,,,,,,,,
